programkode,studentnr,karakter,vurderingsstatus,year,semester
MTIØT,741880,B,Bestått,2013,v
MTIØT,741882,,Manglende øvinger,2013,v
MTIØT,741884,B,Bestått,2013,v
MTIØT,741885,B,Bestått,2014,v
MTIØT,741894,B,Bestått,2013,v
MTIØT,741899,C,Bestått,2013,v
MTIØT,741903,B,Bestått,2013,v
MTIØT,741904,B,Bestått,2013,v
MTIØT,741905,C,Bestått,2013,v
MTIØT,741910,C,Bestått,2013,v
MTIØT,741917,,Manglende øvinger,2013,v
MTIØT,741919,D,Bestått,2013,v
MTIØT,741928,B,Bestått,2013,v
MTIØT,741929,B,Bestått,2013,v
MTIØT,741933,B,Bestått,2013,v
MTIØT,741937,A,Bestått,2013,v
MTIØT,741938,,Trekk under eksamen (Avbrutt eksamen),2013,v
MTIØT,741938,,Ikke møtt,2013,s
MTIØT,741938,,Trekk under eksamen (Avbrutt eksamen),2014,v
MTIØT,741938,C,Bestått,2014,s
MTIØT,741942,C,Bestått,2013,v
MTIØT,741942,A,Bestått,2014,v
MTIØT,742238,A,Bestått,2014,v
MTIØT,742421,A,Bestått,2015,v
MTIØT,742545,C,Bestått,2014,v
MTIØT,745701,,Ikke møtt,2014,v
MTIØT,746015,B,Bestått,2014,v
MTIØT,747560,C,Bestått,2014,v
MTIØT,747946,,Manglende øvinger,2016,v
MTIØT,747946,E,Bestått,2017,v
MTIØT,749907,,Trekk under eksamen (Avbrutt eksamen),2014,v
MTIØT,749907,C,Bestått,2014,s
MTIØT,749909,B,Bestått,2014,v
MTIØT,749909,A,Bestått,2016,v
MTIØT,749911,F,Ikke bestått,2014,v
MTIØT,749911,D,Bestått,2014,s
MTIØT,749912,F,Ikke bestått,2014,v
MTIØT,749912,F,Ikke bestått,2014,s
MTIØT,749912,,Trekk under eksamen (Avbrutt eksamen),2015,v
MTIØT,749912,D,Bestått,2016,v
MTIØT,749916,B,Bestått,2014,v
MTIØT,749918,E,Bestått,2014,v
MTIØT,749921,C,Bestått,2014,v
MTIØT,749921,A,Bestått,2018,v
MTIØT,749924,D,Bestått,2014,v
MTIØT,749925,B,Bestått,2014,v
MTIØT,749928,D,Bestått,2014,v
MTIØT,749929,,Trekk under eksamen (Avbrutt eksamen),2018,v
MTIØT,749929,,Ikke møtt,2018,s
MTIØT,749930,C,Bestått,2014,v
MTIØT,749932,A,Bestått,2014,v
MTIØT,749938,,Trekk under eksamen (Avbrutt eksamen),2014,v
MTIØT,749938,B,Bestått,2014,s
MTIØT,749938,,Ikke møtt,2018,v
MTIØT,749942,D,Bestått,2014,v
MTIØT,749944,B,Bestått,2014,v
MTIØT,749951,D,Bestått,2014,v
MTIØT,749956,E,Bestått,2014,v
MTIØT,749968,A,Bestått,2014,v
MTIØT,749970,,Ikke møtt,2014,v
MTIØT,749970,,Ikke møtt,2018,v
MTIØT,749971,D,Bestått,2014,v
MTIØT,749973,A,Bestått,2014,v
MTIØT,749974,C,Bestått,2014,v
MTIØT,749974,A,Bestått,2015,v
MTIØT,749977,E,Bestått,2014,v
MTIØT,749977,,Gyldig fravær,2016,v
MTIØT,749977,C,Bestått,2016,s
MTIØT,749981,B,Bestått,2014,v
MTIØT,749982,A,Bestått,2014,v
MTIØT,749984,,Trekk under eksamen (Avbrutt eksamen),2014,v
MTIØT,749984,A,Bestått,2015,v
MTIØT,749985,D,Bestått,2014,v
MTIØT,749986,E,Bestått,2014,v
MTIØT,749986,C,Bestått,2015,v
MTIØT,749989,C,Bestått,2014,v
MTIØT,749990,A,Bestått,2014,v
MTIØT,749994,B,Bestått,2015,v
MTIØT,749997,A,Bestått,2014,v
MTIØT,750365,,Manglende øvinger,2018,v
MTIØT,750795,D,Bestått,2016,v
MTIØT,750795,C,Bestått,2017,v
MTIØT,751164,A,Bestått,2015,v
MTIØT,751910,D,Bestått,2016,v
MTIØT,754555,B,Bestått,2017,v
MTIØT,755352,B,Bestått,2015,v
MTIØT,755401,A,Bestått,2015,v
MTIØT,755646,A,Bestått,2015,v
MTIØT,756629,F,Ikke bestått,2017,v
MTIØT,756629,,Trekk under eksamen (Avbrutt eksamen),2018,v
MTIØT,758021,,Trekk under eksamen (Avbrutt eksamen),2016,v
MTIØT,758021,,Trekk under eksamen (Avbrutt eksamen),2018,v
MTIØT,758021,C,Bestått,2018,s
MTIØT,758081,E,Bestått,2015,v
MTIØT,758858,B,Bestått,2015,v
MTIØT,758860,D,Bestått,2015,v
MTIØT,758860,A,Bestått,2017,v
MTIØT,758861,A,Bestått,2015,v
MTIØT,759181,B,Bestått,2015,v
MTIØT,759181,,Ikke møtt,2016,v
MTIØT,759260,D,Bestått,2018,v
MTIØT,759355,C,Bestått,2018,v
MTIØT,759374,B,Bestått,2015,v
MTIØT,759379,,Trekk under eksamen (Avbrutt eksamen),2015,v
MTIØT,759379,C,Bestått,2016,v
MTIØT,759382,B,Bestått,2015,v
MTIØT,759383,C,Bestått,2015,v
MTIØT,759384,C,Bestått,2015,v
MTIØT,759386,B,Bestått,2015,v
MTIØT,759391,A,Bestått,2017,v
MTIØT,759397,B,Bestått,2015,v
MTIØT,759400,,Trekk under eksamen (Avbrutt eksamen),2015,v
MTIØT,759406,D,Bestått,2015,v
MTIØT,759406,C,Bestått,2016,v
MTIØT,759407,C,Bestått,2015,v
MTIØT,759411,A,Bestått,2016,v
MTIØT,759413,D,Bestått,2015,v
MTIØT,759414,D,Bestått,2015,v
MTIØT,759414,D,Bestått,2016,v
MTIØT,759418,A,Bestått,2015,v
MTIØT,759421,C,Bestått,2015,v
MTIØT,759422,A,Bestått,2015,v
MTIØT,759429,D,Bestått,2015,v
MTIØT,759429,C,Bestått,2016,v
MTIØT,759430,A,Bestått,2015,v
MTIØT,759431,C,Bestått,2015,v
MTIØT,759432,B,Bestått,2015,v
MTIØT,759440,B,Bestått,2015,v
MTIØT,759443,E,Bestått,2015,v
MTIØT,759445,A,Bestått,2015,v
MTIØT,759447,B,Bestått,2015,v
MTIØT,759452,B,Bestått,2015,v
MTIØT,759454,D,Bestått,2015,v
MTIØT,759460,A,Bestått,2016,v
MTIØT,759466,B,Bestått,2015,v
MTIØT,759524,D,Bestått,2017,v
MTIØT,759785,D,Bestått,2018,v
MTIØT,759865,B,Bestått,2018,v
MTIØT,763038,,Manglende øvinger,2016,v
MTIØT,763038,,Legeattest,2017,v
MTIØT,763038,F,Ikke bestått,2017,s
MTIØT,763038,E,Bestått,2018,v
MTIØT,763058,C,Bestått,2018,v
MTIØT,765217,F,Ikke bestått,2016,v
MTIØT,765217,F,Ikke bestått,2016,s
MTIØT,765217,D,Bestått,2017,v
MTIØT,765308,,Manglende øvinger,2016,v
MTIØT,765308,B,Bestått,2017,v
MTIØT,765332,B,Bestått,2016,v
MTIØT,765352,A,Bestått,2016,v
MTIØT,765363,B,Bestått,2016,v
MTIØT,766076,,Trekk under eksamen (Avbrutt eksamen),2016,v
MTIØT,766076,C,Bestått,2016,s
MTIØT,766076,C,Bestått,2018,v
MTIØT,767953,E,Bestått,2018,v
MTIØT,767970,C,Bestått,2016,v
MTIØT,767970,A,Bestått,2017,v
MTIØT,768057,C,Bestått,2017,v
MTIØT,768268,C,Bestått,2016,v
MTIØT,768300,E,Bestått,2016,v
MTIØT,768304,,Trekk under eksamen (Avbrutt eksamen),2016,v
MTIØT,768304,D,Bestått,2016,s
MTIØT,768304,C,Bestått,2018,v
MTIØT,768306,C,Bestått,2016,v
MTIØT,768308,B,Bestått,2016,v
MTIØT,768314,,Manglende øvinger,2016,v
MTIØT,768314,,Manglende øvinger,2017,v
MTIØT,768314,B,Bestått,2018,v
MTIØT,768317,B,Bestått,2016,v
MTIØT,768321,C,Bestått,2016,v
MTIØT,768322,D,Bestått,2016,v
MTIØT,768322,C,Bestått,2018,v
MTIØT,768324,D,Bestått,2016,v
MTIØT,768324,C,Bestått,2017,v
MTIØT,768325,,Trekk under eksamen (Avbrutt eksamen),2016,v
MTIØT,768325,C,Bestått,2017,v
MTIØT,768327,B,Bestått,2016,v
MTIØT,768331,,Manglende øvinger,2016,v
MTIØT,768333,B,Bestått,2016,v
MTIØT,768338,B,Bestått,2016,v
MTIØT,768340,B,Bestått,2016,v
MTIØT,768341,C,Bestått,2016,v
MTIØT,768344,A,Bestått,2016,v
MTIØT,768351,D,Bestått,2016,v
MTIØT,768352,B,Bestått,2016,v
MTIØT,768354,A,Bestått,2016,v
MTIØT,768355,C,Bestått,2016,v
MTIØT,768358,C,Bestått,2016,v
MTIØT,768360,A,Bestått,2016,v
MTIØT,768361,E,Bestått,2016,v
MTIØT,768363,C,Bestått,2016,v
MTIØT,768363,A,Bestått,2017,v
MTIØT,768364,A,Bestått,2016,v
MTIØT,768366,A,Bestått,2016,v
MTIØT,768370,C,Bestått,2016,v
MTIØT,768373,B,Bestått,2016,v
MTIØT,768374,A,Bestått,2016,v
MTIØT,768377,A,Bestått,2016,v
MTIØT,768380,A,Bestått,2016,v
MTIØT,768383,B,Bestått,2016,v
MTIØT,768384,B,Bestått,2016,v
MTIØT,768385,C,Bestått,2016,v
MTIØT,768385,B,Bestått,2017,v
MTIØT,768386,A,Bestått,2016,v
MTIØT,768387,C,Bestått,2016,v
MTIØT,768387,B,Bestått,2018,v
MTIØT,768391,B,Bestått,2016,v
MTIØT,768393,D,Bestått,2016,v
MTIØT,768395,B,Bestått,2016,v
MTIØT,768514,E,Bestått,2017,v
MTIØT,769602,A,Bestått,2017,v
MTIØT,769747,D,Bestått,2017,v
MTIØT,769747,,Ikke møtt,2018,v
MTIØT,999622,C,Bestått,2017,v
MTIØT,999698,D,Bestått,2017,v
MTKOM,131327,,Manglende øvinger,2011,v
MTKOM,249471,D,Bestått,2018,v
MTKOM,279328,C,Bestått,2018,v
MTKOM,471781,E,Bestått,2017,v
MTKOM,474018,B,Bestått,2018,v
MTKOM,474987,F,Ikke bestått,2018,v
MTKOM,474987,,Ikke møtt,2018,s
MTKOM,475359,C,Bestått,2018,v
MTKOM,475363,E,Bestått,2018,v
MTKOM,475365,B,Bestått,2018,v
MTKOM,477371,A,Bestått,2017,v
MTKOM,477658,E,Bestått,2017,v
MTKOM,477658,C,Bestått,2018,v
MTKOM,477707,B,Bestått,2017,v
MTKOM,478329,A,Bestått,2017,v
MTKOM,478330,C,Bestått,2017,v
MTKOM,478331,D,Bestått,2017,v
MTKOM,478332,B,Bestått,2017,v
MTKOM,478334,B,Bestått,2017,v
MTKOM,478335,C,Bestått,2017,v
MTKOM,478336,A,Bestått,2017,v
MTKOM,478337,E,Bestått,2017,v
MTKOM,478337,F,Ikke bestått,2018,v
MTKOM,478339,C,Bestått,2017,v
MTKOM,478340,C,Bestått,2017,v
MTKOM,478341,E,Bestått,2017,v
MTKOM,478343,F,Ikke bestått,2017,v
MTKOM,478343,F,Ikke bestått,2018,v
MTKOM,478343,F,Ikke bestått,2018,s
MTKOM,478344,C,Bestått,2017,v
MTKOM,478345,F,Ikke bestått,2017,v
MTKOM,478345,F,Ikke bestått,2018,v
MTKOM,478346,A,Bestått,2017,v
MTKOM,478347,B,Bestått,2017,v
MTKOM,478348,C,Bestått,2017,v
MTKOM,478349,B,Bestått,2017,v
MTKOM,478350,D,Bestått,2017,v
MTKOM,478351,D,Bestått,2017,v
MTKOM,478352,B,Bestått,2017,v
MTKOM,478354,C,Bestått,2017,v
MTKOM,478356,E,Bestått,2017,v
MTKOM,478357,A,Bestått,2017,v
MTKOM,478755,E,Bestått,2018,v
MTKOM,480785,C,Bestått,2018,v
MTKOM,485514,C,Bestått,2018,v
MTKOM,486638,C,Bestått,2018,v
MTKOM,486881,C,Bestått,2018,v
MTKOM,488079,F,Ikke bestått,2018,v
MTKOM,488079,F,Ikke bestått,2018,s
MTKOM,488306,,Ikke møtt,2018,v
MTKOM,489501,E,Bestått,2018,v
MTKOM,489719,,Manglende øvinger,2018,v
MTKOM,490594,C,Bestått,2018,v
MTKOM,490596,E,Bestått,2018,v
MTKOM,490597,D,Bestått,2018,v
MTKOM,490599,A,Bestått,2018,v
MTKOM,490600,E,Bestått,2018,v
MTKOM,490601,E,Bestått,2018,v
MTKOM,490602,,Legeattest,2018,v
MTKOM,490604,F,Ikke bestått,2018,v
MTKOM,490604,F,Ikke bestått,2018,s
MTKOM,490605,C,Bestått,2018,v
MTKOM,490607,C,Bestått,2018,v
MTKOM,490608,D,Bestått,2018,v
MTKOM,490609,B,Bestått,2018,v
MTKOM,490610,C,Bestått,2018,v
MTKOM,490611,D,Bestått,2018,v
MTKOM,490612,D,Bestått,2018,v
MTKOM,490613,A,Bestått,2018,v
MTKOM,490614,C,Bestått,2018,v
MTKOM,490615,C,Bestått,2018,v
MTKOM,490616,B,Bestått,2018,v
MTKOM,490617,C,Bestått,2018,v
MTKOM,490618,F,Ikke bestått,2018,v
MTKOM,490618,F,Ikke bestått,2018,s
MTKOM,490619,E,Bestått,2018,v
MTKOM,490619,E,Bestått,2018,s
MTKOM,490621,D,Bestått,2018,v
MTKOM,490622,E,Bestått,2018,v
MTKOM,491294,F,Ikke bestått,2018,v
MTKOM,491609,F,Ikke bestått,2018,v
MTKOM,491657,A,Bestått,2018,v
MTKOM,634686,,Manglende øvinger,2014,v
MTKOM,676665,,Ikke møtt,2010,v
MTKOM,684489,,Ikke møtt,2010,v
MTKOM,684501,D,Bestått,2010,v
MTKOM,684527,,Trekk under eksamen (Avbrutt eksamen),2010,v
MTKOM,684527,,Ikke møtt,2011,v
MTKOM,684527,F,Ikke bestått,2012,v
MTKOM,684527,F,Ikke bestått,2012,s
MTKOM,684527,F,Ikke bestått,2013,v
MTKOM,684527,F,Ikke bestått,2013,s
MTKOM,684527,,Trekk under eksamen (Avbrutt eksamen),2014,v
MTKOM,684527,F,Ikke bestått,2014,s
MTKOM,684527,F,Ikke bestått,2015,v
MTKOM,684527,E,Bestått,2015,s
MTKOM,689758,E,Bestått,2010,v
MTKOM,690048,C,Bestått,2010,v
MTKOM,690069,F,Ikke bestått,2010,v
MTKOM,690069,D,Bestått,2010,s
MTKOM,690075,C,Bestått,2011,v
MTKOM,690079,A,Bestått,2011,v
MTKOM,690085,E,Bestått,2011,v
MTKOM,690087,C,Bestått,2011,v
MTKOM,693718,F,Ikke bestått,2010,v
MTKOM,697774,,Ikke møtt,2010,v
MTKOM,697780,B,Bestått,2010,v
MTKOM,697783,D,Bestått,2011,v
MTKOM,697787,D,Bestått,2010,v
MTKOM,697801,C,Bestått,2010,v
MTKOM,697804,C,Bestått,2012,v
MTKOM,697809,,Ikke møtt,2010,v
MTKOM,697810,D,Bestått,2010,v
MTKOM,698072,B,Bestått,2011,v
MTKOM,698370,D,Bestått,2014,v
MTKOM,705707,F,Ikke bestått,2010,v
MTKOM,706002,D,Bestått,2011,v
MTKOM,707227,F,Ikke bestått,2010,v
MTKOM,707227,,Trekk under eksamen (Avbrutt eksamen),2011,v
MTKOM,707227,,Ikke møtt,2011,s
MTKOM,707227,,Trekk under eksamen (Avbrutt eksamen),2012,v
MTKOM,707227,,Ikke møtt,2012,s
MTKOM,707227,,Gyldig fravær,2013,v
MTKOM,707227,,Ikke møtt,2013,s
MTKOM,707227,F,Ikke bestått,2014,v
MTKOM,707227,E,Bestått,2014,s
MTKOM,707851,C,Bestått,2010,v
MTKOM,708227,,Trekk under eksamen (Avbrutt eksamen),2010,v
MTKOM,708227,,Ikke møtt,2010,s
MTKOM,708227,,Trekk under eksamen (Avbrutt eksamen),2011,v
MTKOM,708227,,Ikke møtt,2011,s
MTKOM,708227,D,Bestått,2012,v
MTKOM,708337,B,Bestått,2010,v
MTKOM,708356,F,Ikke bestått,2010,v
MTKOM,708356,F,Ikke bestått,2010,s
MTKOM,708356,,Trekk under eksamen (Avbrutt eksamen),2011,v
MTKOM,708356,E,Bestått,2011,s
MTKOM,708356,,Ikke møtt,2013,v
MTKOM,708359,F,Ikke bestått,2010,v
MTKOM,708359,F,Ikke bestått,2010,s
MTKOM,708359,E,Bestått,2011,v
MTKOM,708359,,Ikke møtt,2013,v
MTKOM,708360,F,Ikke bestått,2010,v
MTKOM,708360,D,Bestått,2011,v
MTKOM,708362,D,Bestått,2010,v
MTKOM,708364,F,Ikke bestått,2010,v
MTKOM,708364,D,Bestått,2010,s
MTKOM,708368,D,Bestått,2010,v
MTKOM,708369,B,Bestått,2010,v
MTKOM,708377,,Gyldig fravær,2010,v
MTKOM,708377,F,Ikke bestått,2010,s
MTKOM,708377,D,Bestått,2011,v
MTKOM,708378,F,Ikke bestått,2010,v
MTKOM,708378,F,Ikke bestått,2010,s
MTKOM,708378,E,Bestått,2011,v
MTKOM,708380,D,Bestått,2010,v
MTKOM,708380,C,Bestått,2011,v
MTKOM,714033,,Manglende øvinger,2011,v
MTKOM,714033,E,Bestått,2012,v
MTKOM,716274,C,Bestått,2011,v
MTKOM,716277,,Manglende øvinger,2010,v
MTKOM,716281,F,Ikke bestått,2010,v
MTKOM,716281,,Ikke møtt,2010,s
MTKOM,716281,F,Ikke bestått,2011,v
MTKOM,716285,F,Ikke bestått,2011,v
MTKOM,716285,C,Bestått,2011,s
MTKOM,716286,E,Bestått,2010,v
MTKOM,716287,E,Bestått,2011,v
MTKOM,716288,E,Bestått,2010,v
MTKOM,716289,C,Bestått,2010,v
MTKOM,716290,,Trekk under eksamen (Avbrutt eksamen),2010,v
MTKOM,716290,C,Bestått,2010,s
MTKOM,716291,D,Bestått,2010,v
MTKOM,716292,,Manglende øvinger,2010,v
MTKOM,716292,C,Bestått,2011,v
MTKOM,716292,B,Bestått,2014,v
MTKOM,716296,C,Bestått,2010,v
MTKOM,716297,E,Bestått,2010,v
MTKOM,716297,D,Bestått,2011,v
MTKOM,716300,F,Ikke bestått,2010,v
MTKOM,716300,F,Ikke bestått,2010,s
MTKOM,716301,F,Ikke bestått,2010,v
MTKOM,716301,F,Ikke bestått,2010,s
MTKOM,716301,B,Bestått,2011,v
MTKOM,716302,C,Bestått,2010,v
MTKOM,716303,F,Ikke bestått,2010,v
MTKOM,716304,C,Bestått,2010,v
MTKOM,716305,F,Ikke bestått,2010,v
MTKOM,716305,E,Bestått,2010,s
MTKOM,716306,B,Bestått,2010,v
MTKOM,716307,B,Bestått,2010,v
MTKOM,716308,F,Ikke bestått,2010,v
MTKOM,716308,E,Bestått,2011,v
MTKOM,716310,F,Ikke bestått,2010,v
MTKOM,716310,,Ikke møtt,2010,s
MTKOM,716311,E,Bestått,2010,v
MTKOM,716311,B,Bestått,2011,v
MTKOM,716314,,Ikke møtt,2010,v
MTKOM,716315,C,Bestått,2011,v
MTKOM,716317,D,Bestått,2010,v
MTKOM,716318,C,Bestått,2010,v
MTKOM,716319,D,Bestått,2010,v
MTKOM,716320,F,Ikke bestått,2010,v
MTKOM,716320,F,Ikke bestått,2010,s
MTKOM,716320,F,Ikke bestått,2012,v
MTKOM,716320,F,Ikke bestått,2012,s
MTKOM,716320,C,Bestått,2013,v
MTKOM,721530,C,Bestått,2012,v
MTKOM,722910,,Trekk under eksamen (Avbrutt eksamen),2011,v
MTKOM,722910,,Ikke møtt,2012,v
MTKOM,722910,F,Ikke bestått,2014,v
MTKOM,722910,F,Ikke bestått,2014,s
MTKOM,722910,F,Ikke bestått,2015,v
MTKOM,722910,F,Ikke bestått,2015,s
MTKOM,722910,F,Ikke bestått,2016,v
MTKOM,722910,F,Ikke bestått,2016,s
MTKOM,723771,E,Bestått,2017,v
MTKOM,724298,C,Bestått,2011,v
MTKOM,724300,A,Bestått,2011,v
MTKOM,724302,C,Bestått,2011,v
MTKOM,724304,D,Bestått,2011,v
MTKOM,724306,A,Bestått,2011,v
MTKOM,724307,E,Bestått,2011,v
MTKOM,724307,C,Bestått,2012,v
MTKOM,724309,D,Bestått,2011,v
MTKOM,724310,C,Bestått,2011,v
MTKOM,724311,B,Bestått,2011,v
MTKOM,724315,D,Bestått,2012,v
MTKOM,724316,B,Bestått,2011,v
MTKOM,724317,F,Ikke bestått,2011,v
MTKOM,724317,E,Bestått,2012,v
MTKOM,724318,C,Bestått,2011,v
MTKOM,724318,A,Bestått,2012,v
MTKOM,724321,D,Bestått,2011,v
MTKOM,724323,F,Ikke bestått,2011,v
MTKOM,724323,F,Ikke bestått,2012,v
MTKOM,724323,E,Bestått,2014,v
MTKOM,724324,C,Bestått,2011,v
MTKOM,724325,C,Bestått,2011,v
MTKOM,724330,C,Bestått,2012,v
MTKOM,724331,D,Bestått,2011,v
MTKOM,724332,B,Bestått,2011,v
MTKOM,724333,F,Ikke bestått,2011,v
MTKOM,724333,E,Bestått,2011,s
MTKOM,724334,C,Bestått,2012,v
MTKOM,724335,A,Bestått,2011,v
MTKOM,728826,C,Bestått,2012,v
MTKOM,728829,C,Bestått,2012,v
MTKOM,728975,,Manglende øvinger,2015,v
MTKOM,728975,,Manglende øvinger,2016,v
MTKOM,729565,F,Ikke bestått,2012,v
MTKOM,729565,E,Bestått,2012,s
MTKOM,730492,F,Ikke bestått,2012,v
MTKOM,730492,F,Ikke bestått,2012,s
MTKOM,730492,,Trekk under eksamen (Avbrutt eksamen),2013,v
MTKOM,730492,E,Bestått,2013,s
MTKOM,730492,,Ikke møtt,2014,v
MTKOM,731443,F,Ikke bestått,2012,v
MTKOM,731443,,Ikke møtt,2012,s
MTKOM,731443,,Trekk under eksamen (Avbrutt eksamen),2014,v
MTKOM,731443,,Trekk under eksamen (Avbrutt eksamen),2015,v
MTKOM,731443,,Ikke møtt,2015,s
MTKOM,731443,,Trekk under eksamen (Avbrutt eksamen),2016,v
MTKOM,731443,F,Ikke bestått,2016,s
MTKOM,731443,,Ikke møtt,2018,v
MTKOM,731448,C,Bestått,2016,v
MTKOM,732106,A,Bestått,2012,v
MTKOM,732357,D,Bestått,2013,v
MTKOM,732360,C,Bestått,2012,v
MTKOM,732361,D,Bestått,2012,v
MTKOM,732362,B,Bestått,2013,v
MTKOM,732364,C,Bestått,2012,v
MTKOM,732366,C,Bestått,2012,v
MTKOM,732368,B,Bestått,2012,v
MTKOM,732372,D,Bestått,2012,v
MTKOM,732373,D,Bestått,2013,v
MTKOM,732375,B,Bestått,2013,v
MTKOM,732376,D,Bestått,2012,v
MTKOM,732379,E,Bestått,2012,v
MTKOM,732380,C,Bestått,2012,v
MTKOM,732382,D,Bestått,2012,v
MTKOM,732382,,Gyldig fravær,2015,v
MTKOM,732382,F,Ikke bestått,2016,v
MTKOM,732383,D,Bestått,2012,v
MTKOM,732385,,Manglende øvinger,2012,v
MTKOM,732385,,Manglende øvinger,2013,v
MTKOM,732386,B,Bestått,2012,v
MTKOM,732388,B,Bestått,2012,v
MTKOM,732389,D,Bestått,2012,v
MTKOM,732390,B,Bestått,2012,v
MTKOM,732391,B,Bestått,2012,v
MTKOM,732392,D,Bestått,2012,v
MTKOM,732395,D,Bestått,2012,v
MTKOM,732396,B,Bestått,2012,v
MTKOM,732397,B,Bestått,2012,v
MTKOM,732399,C,Bestått,2012,v
MTKOM,732536,C,Bestått,2013,v
MTKOM,732660,A,Bestått,2014,v
MTKOM,732807,F,Ikke bestått,2014,v
MTKOM,732807,,Ikke møtt,2014,s
MTKOM,732807,F,Ikke bestått,2015,v
MTKOM,732807,,Ikke møtt,2015,s
MTKOM,732807,F,Ikke bestått,2016,v
MTKOM,732807,F,Ikke bestått,2016,s
MTKOM,732807,E,Bestått,2017,v
MTKOM,733544,D,Bestått,2014,v
MTKOM,733544,C,Bestått,2016,v
MTKOM,740462,,Ikke møtt,2014,v
MTKOM,740462,C,Bestått,2015,v
MTKOM,740462,,Ikke møtt,2018,v
MTKOM,741981,C,Bestått,2013,v
MTKOM,741983,C,Bestått,2013,v
MTKOM,741984,D,Bestått,2013,v
MTKOM,741985,C,Bestått,2013,v
MTKOM,741986,C,Bestått,2013,v
MTKOM,741987,C,Bestått,2013,v
MTKOM,741989,E,Bestått,2013,v
MTKOM,741992,,Manglende øvinger,2013,v
MTKOM,741993,,Manglende øvinger,2014,v
MTKOM,741994,E,Bestått,2013,v
MTKOM,741995,C,Bestått,2013,v
MTKOM,741996,D,Bestått,2013,v
MTKOM,741997,,Trekk under eksamen (Avbrutt eksamen),2013,v
MTKOM,741997,,Ikke møtt,2014,v
MTKOM,741997,,Ikke møtt,2014,s
MTKOM,741997,,Ikke møtt,2015,v
MTKOM,741997,,Ikke møtt,2016,v
MTKOM,741997,F,Ikke bestått,2017,v
MTKOM,741997,,Ikke møtt,2017,s
MTKOM,741998,C,Bestått,2013,v
MTKOM,741999,B,Bestått,2013,v
MTKOM,742000,C,Bestått,2013,v
MTKOM,742001,B,Bestått,2013,v
MTKOM,742003,B,Bestått,2013,v
MTKOM,742005,B,Bestått,2013,v
MTKOM,742006,,Manglende øvinger,2013,v
MTKOM,742007,F,Ikke bestått,2013,v
MTKOM,742007,F,Ikke bestått,2013,s
MTKOM,742008,,Manglende øvinger,2013,v
MTKOM,742009,E,Bestått,2014,v
MTKOM,742010,C,Bestått,2013,v
MTKOM,742011,C,Bestått,2013,v
MTKOM,742013,B,Bestått,2013,v
MTKOM,742402,C,Bestått,2013,v
MTKOM,746105,E,Bestått,2014,v
MTKOM,746157,C,Bestått,2015,v
MTKOM,747529,,Ikke møtt,2014,v
MTKOM,749700,F,Ikke bestått,2014,v
MTKOM,749700,F,Ikke bestått,2014,s
MTKOM,749700,D,Bestått,2015,v
MTKOM,749702,,Trekk under eksamen (Avbrutt eksamen),2014,v
MTKOM,749703,D,Bestått,2014,v
MTKOM,749705,B,Bestått,2014,v
MTKOM,749706,C,Bestått,2014,v
MTKOM,749706,,Trekk under eksamen (Avbrutt eksamen),2015,v
MTKOM,749708,,Trekk under eksamen (Avbrutt eksamen),2014,v
MTKOM,749708,D,Bestått,2015,v
MTKOM,749709,F,Ikke bestått,2014,v
MTKOM,749709,F,Ikke bestått,2014,s
MTKOM,749709,E,Bestått,2015,v
MTKOM,749710,C,Bestått,2014,v
MTKOM,749711,E,Bestått,2014,v
MTKOM,749713,F,Ikke bestått,2014,v
MTKOM,749713,,Ikke møtt,2014,s
MTKOM,749713,E,Bestått,2015,v
MTKOM,749713,F,Ikke bestått,2016,v
MTKOM,749715,D,Bestått,2014,v
MTKOM,749715,E,Bestått,2016,v
MTKOM,749716,F,Ikke bestått,2014,v
MTKOM,749716,,Ikke møtt,2014,s
MTKOM,749716,C,Bestått,2015,v
MTKOM,749717,C,Bestått,2014,v
MTKOM,749717,C,Bestått,2016,v
MTKOM,749719,E,Bestått,2014,v
MTKOM,749721,D,Bestått,2014,v
MTKOM,749722,F,Ikke bestått,2014,v
MTKOM,749722,F,Ikke bestått,2014,s
MTKOM,749722,D,Bestått,2015,v
MTKOM,749725,,Trekk under eksamen (Avbrutt eksamen),2014,v
MTKOM,749726,,Manglende øvinger,2014,v
MTKOM,749727,E,Bestått,2014,v
MTKOM,749730,,Trekk under eksamen (Avbrutt eksamen),2014,v
MTKOM,749730,B,Bestått,2014,s
MTKOM,749731,E,Bestått,2014,v
MTKOM,749732,C,Bestått,2014,v
MTKOM,749735,D,Bestått,2014,v
MTKOM,749735,C,Bestått,2015,v
MTKOM,749737,,Trekk under eksamen (Avbrutt eksamen),2014,v
MTKOM,749737,C,Bestått,2014,s
MTKOM,749738,F,Ikke bestått,2014,v
MTKOM,749738,F,Ikke bestått,2014,s
MTKOM,749738,C,Bestått,2015,v
MTKOM,749739,C,Bestått,2014,v
MTKOM,749740,C,Bestått,2014,v
MTKOM,749741,,Trekk under eksamen (Avbrutt eksamen),2014,v
MTKOM,749741,,Ikke møtt,2014,s
MTKOM,749741,,Trekk under eksamen (Avbrutt eksamen),2015,v
MTKOM,749741,,Ikke møtt,2015,s
MTKOM,749741,,Trekk under eksamen (Avbrutt eksamen),2016,v
MTKOM,749741,D,Bestått,2016,s
MTKOM,749742,E,Bestått,2014,v
MTKOM,749743,B,Bestått,2015,v
