studieprogramkode,studieprogramnavn,kandidatnr,karakter,vurdresstatnavn,aar
MTDT,Datateknologi - masterstudium (5-årig),10026,C,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10235,D,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10047,C,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10192,B,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10436,C,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10513,A,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10078,B,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10324,A,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10539,D,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10137,A,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10089,F,Ikke bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10409,,Trekk under eksamen (Avbrutt eksamen),2015
MTDT,Datateknologi - masterstudium (5-årig),10387,E,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10339,D,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10289,B,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10205,,Trekk under eksamen (Avbrutt eksamen),2015
MTDT,Datateknologi - masterstudium (5-årig),10302,C,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10450,D,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10178,B,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10303,C,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10120,B,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10540,F,Ikke bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10157,C,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10197,B,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10335,F,Ikke bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10548,E,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10517,C,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10273,,Trekk under eksamen (Avbrutt eksamen),2015
MTDT,Datateknologi - masterstudium (5-årig),10254,C,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10337,F,Ikke bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10211,C,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10017,F,Ikke bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10451,D,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10082,C,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10377,D,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10354,E,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10179,C,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10480,A,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10344,C,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10194,E,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10547,C,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10055,D,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10455,E,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10230,A,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10155,F,Ikke bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10363,C,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10405,,Manglende øvinger,2015
MTDT,Datateknologi - masterstudium (5-årig),10061,,Manglende øvinger,2015
MTDT,Datateknologi - masterstudium (5-årig),10108,D,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10391,F,Ikke bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10410,F,Ikke bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10374,,Trekk under eksamen (Avbrutt eksamen),2015
MTDT,Datateknologi - masterstudium (5-årig),10199,F,Ikke bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10514,,Manglende øvinger,2015
MTDT,Datateknologi - masterstudium (5-årig),10389,B,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10371,D,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10105,A,Bestått,2015
MTDT,Datateknologi - masterstudium (5-årig),10343,,Manglende øvinger,2015
MTDT,Datateknologi - masterstudium (5-årig),10092,,Gyldig fravær,2015
MTEL,Elektronikk - masterstudium (5-årig),10493,,Ikke møtt,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10031,,Ikke møtt,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10489,B,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10156,E,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10162,C,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10523,B,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10054,,Trekk under eksamen (Avbrutt eksamen),2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10171,,Trekk under eksamen (Avbrutt eksamen),2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10293,C,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10175,B,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10091,B,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10101,A,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10449,C,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10222,C,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10536,F,Ikke bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10496,B,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10180,E,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10100,C,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10216,E,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10214,D,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10459,C,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10142,C,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10195,B,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10129,B,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10399,C,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10440,C,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10081,C,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10223,C,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10003,B,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10213,A,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10184,B,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10373,D,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10079,F,Ikke bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10102,D,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10261,B,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10385,D,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10295,F,Ikke bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10174,,Trekk under eksamen (Avbrutt eksamen),2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10327,D,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10123,,Trekk under eksamen (Avbrutt eksamen),2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10245,C,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10231,,Trekk under eksamen (Avbrutt eksamen),2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10143,,Trekk under eksamen (Avbrutt eksamen),2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10448,F,Ikke bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10217,C,Bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10028,,Manglende øvinger,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10041,F,Ikke bestått,2015
MTING,Ingeniørvitenskap og IKT - masterstudium (5-årig),10419,,Manglende øvinger,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10372,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10550,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10541,D,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10465,C,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10040,C,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10456,,Ikke møtt,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10268,E,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10090,F,Ikke bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10321,,Trekk under eksamen (Avbrutt eksamen),2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10367,A,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10056,D,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10360,C,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10189,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10107,,Trekk under eksamen (Avbrutt eksamen),2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10215,A,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10208,C,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10546,A,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10258,A,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10376,D,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10359,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10064,A,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10145,A,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10392,,Trekk under eksamen (Avbrutt eksamen),2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10232,A,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10042,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10267,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10104,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10408,D,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10454,A,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10241,A,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10518,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10364,A,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10153,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10328,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10057,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10370,C,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10567,D,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10244,E,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10257,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10347,E,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10485,C,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10275,D,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10237,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10018,A,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10207,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10306,C,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10299,D,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10015,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10060,D,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10323,C,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10229,B,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10265,C,Bestått,2015
MTIØT,Industriell økonomi og teknologiledelse - masterstudium (5-årig),10421,,Ikke møtt,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10383,,Gyldig fravær,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10474,C,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10059,E,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10428,E,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10288,C,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10169,C,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10088,D,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10424,,Trekk under eksamen (Avbrutt eksamen),2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10464,D,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10151,,Trekk under eksamen (Avbrutt eksamen),2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10453,C,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10296,C,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10127,F,Ikke bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10278,D,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10557,D,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10317,B,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10035,B,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10228,E,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10148,C,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10131,C,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10351,F,Ikke bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10355,F,Ikke bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10083,C,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10390,D,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10439,B,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10427,E,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10447,B,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10415,,Trekk under eksamen (Avbrutt eksamen),2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10052,B,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10481,B,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10096,E,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10463,D,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10443,C,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10250,B,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10379,F,Ikke bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10023,B,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10425,B,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10260,D,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10356,D,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10407,B,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10036,,Manglende øvinger,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10219,D,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10046,A,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10522,B,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10549,F,Ikke bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10461,,Trekk under eksamen (Avbrutt eksamen),2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10423,E,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10477,F,Ikke bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10152,,Trekk under eksamen (Avbrutt eksamen),2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10016,C,Bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10246,F,Ikke bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10144,,Manglende øvinger,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10158,F,Ikke bestått,2015
MTKOM,Kommunikasjonsteknologi - masterstudium (5-årig),10320,,Ikke møtt,2015
MTMART,Marin teknikk - masterstudium (5-årig),10498,B,Bestått,2015
MTPROD,Produktutvikling og produksjon - masterstudium (5-årig),10209,,Trekk under eksamen (Avbrutt eksamen),2015
MTTK,Kybernetikk og robotikk - masterstudium (5-årig),10203,B,Bestått,2015
MTTK,Kybernetikk og robotikk - masterstudium (5-årig),10487,B,Bestått,2015
BFI,Filosofi - bachelorstudium,10048,F,Ikke bestått,2014
BIT,Informatikk - bachelorstudium,10551,,Gyldig fravær,2014
BIT,Informatikk - bachelorstudium,10272,,Manglende øvinger,2014
BIT,Informatikk - bachelorstudium,10035,,Trekk under eksamen (Avbrutt eksamen),2014
BIT,Informatikk - bachelorstudium,10250,,Ikke møtt,2014
BIT,Informatikk - bachelorstudium,10125,B,Bestått,2014
BIT,Informatikk - bachelorstudium,10176,E,Bestått,2014
BIT,Informatikk - bachelorstudium,10103,,Ikke møtt,2014
BIT,Informatikk - bachelorstudium,10431,E,Bestått,2014
BIT,Informatikk - bachelorstudium,10352,F,Ikke bestått,2014
BIT,Informatikk - bachelorstudium,10229,C,Bestått,2014
BIT,Informatikk - bachelorstudium,10371,C,Bestått,2014
BIT,Informatikk - bachelorstudium,10106,E,Bestått,2014
BIT,Informatikk - bachelorstudium,10365,E,Bestått,2014
BIT,Informatikk - bachelorstudium,10053,,Manglende øvinger,2014
BIT,Informatikk - bachelorstudium,10298,,Trekk under eksamen (Avbrutt eksamen),2014
